채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
영업점,내점/방문,객장안내의 원활성,특정 업무/상품 현장 처리 안내(대출·이체한도·압류방지·주택청약),"비대면 서명, 자동이체 안내, 압류방지 통장 처리, 이체한도 변경, OTP 등록 등 현장 프로세스가 구체 기능입니다.",20251201,QSN000000000003074,TAR000000011123253,ITM000000000001707,통장계좌이체한도늘리기 여쭤봤는데. 직원분께서. 바로&apos;이체한도를
영업점,내점/방문,객장안내의 원활성,특정 업무/상품 현장 처리 안내(대출·이체한도·압류방지·주택청약),"비대면 서명, 자동이체 안내, 압류방지 통장 처리, 이체한도 변경, OTP 등록 등 현장 프로세스가 구체 기능입니다.",20251205,QSN000000000003074,TAR000000011264201,ITM000000000001707,"실물otp등록이 안되어 재방문까지함
인터넷을 찾아봐도 안되던데 방문하니 등록되어있다거하면서 그제야 작동됨"
영업점,내점/방문,객장안내의 원활성,내부 청결/환경 연출(대기실 청결·입구 화분),대기실 청결 관리와 입구 화분 등 환경 연출은 접점 체감 품질에 영향합니다.,20250625,QSN000000000003074,TAR000000007691783,ITM000000000001707,입구에 놓인 화분의 필요성여부 .이왕 했음 생화 아님 조그만 나무라도 ~ 뭐랄까 ~암튼 빈 화분이 낳을거 같음. 정수기 물컵은 바꿔줘서 감솨요^
영업점,내점/방문,객장안내의 원활성,내부 청결/환경 연출(대기실 청결·입구 화분),대기실 청결 관리와 입구 화분 등 환경 연출은 접점 체감 품질에 영향합니다.,20251118,QSN000000000003074,TAR000000010831879,ITM000000000001707,대기의자와 실내에 청결도가 별로였으며 대기자리와 상담이 분리되어있지않아 다른고객상담소리가 너무 크게 들렸음
영업점,내점/방문,객장안내의 원활성,내부 청결/환경 연출(대기실 청결·입구 화분),대기실 청결 관리와 입구 화분 등 환경 연출은 접점 체감 품질에 영향합니다.,20251112,QSN000000000003074,TAR000000010722260,ITM000000000001707,"친절하고 매장 청결함
직원들이 업무지식이 매우높음."
영업점,내점/방문,객장안내의 원활성,카페/외부 편의시설 연계 대기 공간,영업점 내/인접 카페 좌석을 활용한 대기 공간 운영은 대기 편의에 직접 기여합니다.,20250923,QSN000000000003074,TAR000000009775952,ITM000000000001707,"내부 이테리어가 고급지고, 쇼파도 편하고,  아래 커피숍과의 연결이 좋습니다."
영업점,내점/방문,객장안내의 원활성,카페/외부 편의시설 연계 대기 공간,영업점 내/인접 카페 좌석을 활용한 대기 공간 운영은 대기 편의에 직접 기여합니다.,20251212,QSN000000000003074,TAR000000011399764,ITM000000000001707,다른 은행과 달리 1층에 카페와 의자가 많아 대기시간이 지루하지않아요
영업점,내점/방문,객장안내의 원활성,영업점 내 와이파이 자동 연결 기능,와이파이 자동 연결은 대기·상담 중 디지털 편의 제공의 구체 기능입니다.,20250425,QSN000000000003074,TAR000000006564859,ITM000000000001707,"와이파이 자동연결이 안데고
기다리는 시간이 좀 길어서"
영업점,내점/방문,객장안내의 원활성,대기 고객용 가족·어린이 편의 비치(그림책),대기 고객을 위한 그림책 비치는 체감 편의 향상을 위한 구체 접점입니다.,20250808,QSN000000000003074,TAR000000008711976,ITM000000000001707,"기다리는 동안
비치된 그림책이 너무 좋았어요
아이들뿐아니라 어른에게도
마음에 와닿는 그럼 감동의 그림책
선정이 좋았습니다"
영업점,내점/방문,안내표지 가시성,임산부석 표기 및 운영,임산부석 표기는 좌석 이용 안내·배려의 명확한 표지 요소입니다.,20251106,QSN000000000003074,TAR000000010592150,ITM000000000001707,"업무를 불편함없이 처리하게되어 감사했습니다
임산부석 이라는 문구도 더욱더 좋았습니다
여직원도 건강하고 행복했으면 좋겠어요\\~"
영업점,내점/방문,,역명 연계 지점 명명·위치 안내,역명 기반 지점 명명·위치 안내는 접근성 향상에 직접 연결됩니다.,20250814,QSN000000000003074,TAR000000008853657,ITM000000000001707,"신월뉴타운점은 만족도가 제일 안좋았는데요
신정네거리역점은 매우 만족 합니다"
