채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
영업점,대기,대기시설 편의성,대기공간 음수대(정수기) 제공 및 위치 접근성,음수대 제공과 접근성은 대기 중 기본 편의 요구로 반복 언급되었습니다.,20250903,QSN000000000003074,TAR000000009348186,ITM000000000001712,음수대의 위치가 사용하기 편하게 되어있어서 좋았어요
영업점,대기,대기공간의 쾌적성,작성대 비치 필기구 품질관리(즉시 교체),불량 필기구로 인한 지연 경험은 대기·작성의 품질 저하로 이어져 즉시 교체 관리가 필요합니다.,20250722,QSN000000000003074,TAR000000008282499,ITM000000000001712,"거래시 입..출금 작성하는 곳이 적었고 그마저 한쪽 볼펜 잉크가 녹은것처럼 잘 써지지 않아 옆 사람 작성 끝날때까지 기다려야 했음.
사용하는 소모품도 확인하시고 바꿔주세요"
영업점,대기,대기시설 편의성,대기 고객용 돋보기 비치,서류 확인을 돕는 돋보기 비치는 고령 고객 등 실사용 편의를 높이는 구체 설비입니다.,20251106,QSN000000000003074,TAR000000010599899,ITM000000000001712,"돋보기등 안내가 편리했습니다.
직원분도 친절했구요"
영업점,대기,대기시설 편의성,대기 공간 물티슈 비치,물티슈 제공은 위생·편의 요구를 충족하는 대기시설 세부 요소입니다.,20250728,QSN000000000003074,TAR000000008447523,ITM000000000001712,앞에 이유 적음 지점장이 이글 보면 진심 없으면 가져다 놓으시길 물티슈 라도
영업점,대기,대기관리 운영 효율성,ATM 가동대수 관리 및 위치 동선 최적화,가동대수 최적화와 입구 근접 배치는 대기시간에 직접 영향을 주는 운영·배치 요소입니다.,20250226,QSN000000000003074,TAR000000005534045,ITM000000000001712,에이티엠기가 2기만 가동중이어서 대기시간이 8분이나 걸렸어요 고객도 많은 점포인데 4기중 2기를 막아놓고 2기만 가동 한다는건 서비스면에서 좋은 느낌이 아니였네요
영업점,대기,대기관리 운영 효율성,ATM 가동대수 관리 및 위치 동선 최적화,가동대수 최적화와 입구 근접 배치는 대기시간에 직접 영향을 주는 운영·배치 요소입니다.,20260113,QSN000000000003191,TAR000000012088031,ITM000000000001712,"개방적이고 입구와 가까운점, 동선 낭비없는 atm기기 설치가 매우 만족스러웠습니다"
영업점,대기,대기관리 운영 효율성,영업시간·브레이크타임 운영 정책 개선(연장·무휴),영업시간 연장과 브레이크타임 무휴 운영은 피크 분산과 대기 완화에 기여합니다.,20250602,QSN000000000003074,TAR000000007211356,ITM000000000001712,모든점이편한것같네요6시까지운영한시다는점도넘좋은아이디어갔네요
영업점,대기,대기관리 운영 효율성,영업시간·브레이크타임 운영 정책 개선(연장·무휴),영업시간 연장과 브레이크타임 무휴 운영은 피크 분산과 대기 완화에 기여합니다.,20260121,QSN000000000003191,TAR000000012275975,ITM000000000001712,브레이크타임 없이 운영하여 어느 때에 가도 업무처리가 가능함
영업점,대기,대기관리 운영 효율성,영업시간·브레이크타임 운영 정책 개선(연장·무휴),영업시간 연장과 브레이크타임 무휴 운영은 피크 분산과 대기 완화에 기여합니다.,20260120,QSN000000000003191,TAR000000012249080,ITM000000000001712,유연하게 업무시간을 운영해주셔서 이런 노력들이 만족도를 올리게 되는 것 같습니다
영업점,대기,대기관리 운영 효율성,개점 전 외부 대기·입장 관리 안내,개점 전 외부 대기와 입장 통제에 대한 안내·관리 프로세스가 필요함이 VOC로 확인되었습니다.,20250711,QSN000000000003074,TAR000000008079856,ITM000000000001712,8시56분에 방문 했는데 9시 부터 영업이라고 문을 열어주지않아서 더운 날씨에 밖에서 힘들었슴
영업점,대기,대기시설 편의성,주차장-객장 직통 출입 동선,주차장에서 은행 내부로 직통 출입이 가능하면 이동 편의가 높아져 대기 체감이 개선됩니다.,20260221,QSN000000000003191,TAR000000012985012,ITM000000000001712,주차장에서  은행내부출입구가 없어서 출입할때 차도로 걸어서 출입했읍니다 너무위험하고 불편했읍니다
영업점,대기,대기관리 운영 효율성,사전 번호표 발행 고객 현장 안내 표준화(모바일 연계),사전 발권 고객 대상 현장 안내·표준화는 현장 혼선 감소와 처리 효율 향상에 필요합니다.,20250318,QSN000000000003074,TAR000000005896884,ITM000000000001712,"큰 이유는 없습니다. 대기표를 미리 발행하고 가서 오래 기다리지는 않았지만, 보통 정도의 만족입니다."
영업점,대기,대기관리 운영 효율성,사전 번호표 발행 고객 현장 안내 표준화(모바일 연계),사전 발권 고객 대상 현장 안내·표준화는 현장 혼선 감소와 처리 효율 향상에 필요합니다.,20251230,QSN000000000003074,TAR000000011779938,ITM000000000001712,"번호가 빨리 빠져서 기다릴만했습니다
보통 은행에 오면 대기시간이 너무 길어서 앱 번호표 미리 발행하고 오는편인데 여긴 그냥 와도 괜찮을정도"
영업점,대기,대기정보 안내의 적절성,층간 이동 동선 안내 체계,층간 이동 시 안내 부족으로 헤매는 문제를 해결하는 동선 안내 체계는 대기·이동 경험을 개선합니다.,20250623,QSN000000000003074,TAR000000007622376,ITM000000000001712,"1층 ATM에서 위로 올라갔는데.
안내  하는분 도 없고, 번호표 발행기 찾느라 헤멤"
영업점,대기,대기정보 안내의 적절성,층간 이동 동선 안내 체계,층간 이동 시 안내 부족으로 헤매는 문제를 해결하는 동선 안내 체계는 대기·이동 경험을 개선합니다.,20260106,QSN000000000003191,TAR000000011906696,ITM000000000001712,"은행동선이.     명확.  하고.    간편.  하게.  은행
업무를.   처리할수.    있어요"
영업점,대기,대기정보 안내의 적절성,층간 이동 동선 안내 체계,층간 이동 시 안내 부족으로 헤매는 문제를 해결하는 동선 안내 체계는 대기·이동 경험을 개선합니다.,20260106,QSN000000000003191,TAR000000011906715,ITM000000000001712,"대기고객 많지 않아 좋았구 동선이
편하게 잘 짜여져 있어 좋았습니다"
영업점,대기,대기정보 안내의 적절성,상담 시간대 공지 및 운영 안내,상담 가능 시간대 공지는 고객이 대기시간을 가늠하고 계획할 수 있게 합니다.,20260203,QSN000000000003191,TAR000000012593318,ITM000000000001712,상담 시간대가 공지되어서 기다리는 시간을 가늠할 수 있다
영업점,대기,대기관리 운영 효율성,대기 고객 주차시간 업무용 확대 정책,주차시간 확대는 방문 업무 시간 확보로 대기·처리 여유를 제공하는 운영 정책입니다.,20251110,QSN000000000003074,TAR000000010672426,ITM000000000001712,바쁘지않을때 방문 주차시간 최대1시간인데  업무상 이므로 더늘려주면좋겠다.
영업점,대기,대기시설 편의성,대기 중 KB GOLD&WISE 등 브랜드 콘텐츠 제공,브랜드 콘텐츠 제공은 대기 체감 품질을 높이는 구체 편의 서비스입니다.,20251216,QSN000000000003074,TAR000000011472069,ITM000000000001712,"예약 시스템이 편리하고
그로인해 대기시간이 길지 않았으며
대기 중&lt;신문이나 KB GOLD&amp;WISE&gt;를
볼 수있어 좋았다"
